id,company,dateClear,rating,city,state,title,status,position,recommend,pros,cons,adviceManag,outlook,ceo,dateCollect
485661,"
iFood
",2017-07-02,4,Sao Paulo,SP,"
Eu amo o ifood
",Funcionário,Executivo de Vendas Pleno,Sim," Plano de cargos e salários, ambiente super agradável, perspectivas de crescimento em diversos projetos desenhados pela empresa. Ótima empresa", Pontos negativos são as dificuldades que vendedores externos de outras cidades tem para receber as informações mais hábeis e de grande necessidade., Pontos negativos são as dificuldades que vendedores externos de outras cidades tem para receber as informações mais hábeis e de grande necessidade.,NI,NI,2018-01-28
473546,"
iFood
",2017-07-02,2,Sao Paulo,SP,"
Recomendável
",Funcionário,Analista de Recursos Humanos (RH) Pleno,Sim," Ambiente, a colaboração e acesso à liderança. Autonomia e dá espaço para desenvolver projetos. Líderes inspiradores oportunidade de crescimento", Não acho justo o tanto que se faz e pelo que é cobrado pelo quanto que se ganha. Não tenho visibilidade d porque meu salário é avaliado dessa forma pelo nível de projeto que entregamos, Não acho justo o tanto que se faz e pelo que é cobrado pelo quanto que se ganha. Não tenho visibilidade d porque meu salário é avaliado dessa forma pelo nível de projeto que entregamos,NI,NI,2018-01-28
473052,"
iFood
",2017-07-02,4,Sao Paulo,SP,"
Ótima e o futuro será perfeita
",Funcionário,Coordenador,Sim, Empresa em rápido crescimento e com muitas oportunidades. Porém sempre procuram gente de fora. Muito autonomia e ótima aceitação de novas estratégias., Falta de comunicação interna e de processos bem definidos. Por sem uma empresa nova está se estruturando. Pessoas jovens super qualificadas e com ótimo conhecimento porem baixa capacidade de gestão., Falta de comunicação interna e de processos bem definidos. Por sem uma empresa nova está se estruturando. Pessoas jovens super qualificadas e com ótimo conhecimento porem baixa capacidade de gestão.,NI,NI,2018-01-28
464158,"
iFood
",2017-06-02,4,Sao Paulo,SP,"
Excelente oportunidade para crescimento profissional
",Funcionário,Funcionário,Sim," Ambiente super descontraído, profissionais super dedicados ao negócio, e a ajudar o colega, e esse ambiente contagia, os profissionais novos, acabam entrando na mesma """"""""""""""""""""""""""""""""onda"""""""""""""""""""""""""""""""", e o clima da empresa está sempre bom!"," É dificil encontrar pontos negativos, mas uma coisa que poderia ser alterado é o banco de horas, que as vezes parece ser injusto, é complicado comparar meio periodo de um final de semana com meio periodo de um dia da semana, poderia ter pagamento de horas extras, pelo menos a cada 3 meses."," É dificil encontrar pontos negativos, mas uma coisa que poderia ser alterado é o banco de horas, que as vezes parece ser injusto, é complicado comparar meio periodo de um final de semana com meio periodo de um dia da semana, poderia ter pagamento de horas extras, pelo menos a cada 3 meses.",NI,NI,2018-01-28
450621,"
iFood
",2017-05-03,3,Sao Paulo,SP,"
Avaliação construtiva.
",Funcionário,Analista de Vendas Sênior,NI," Empresa com grande nome no mercado, com produto fácil de vender. Um bom ambiente de trabalho ( estrutura) e com uma dinâmica muito boa, se torna fácil trabalhar."," Gestão muito jovem , com pouca ou nenhuma experiencia de mercado, o que acaba dificultando a comunicação com os vendedores em campo que já são profissionais de anos no mercado."," Gestão muito jovem , com pouca ou nenhuma experiencia de mercado, o que acaba dificultando a comunicação com os vendedores em campo que já são profissionais de anos no mercado.",NI,NI,2018-01-28
438989,"
iFood
",2017-05-03,5,NI,NI,"
Uma empresa pra quem quer fazer a diferença
",Funcionário,Funcionário,Sim, O iFood é uma empresa que dá liberdade e todas as condições para os funcionários desempenharem papéis importantes pro crescimento da empresa.," Como o iFood é uma empresa que cresce muito rápido, nem sempre os processos estão 100% alinhados e por isso, alguns problemas de comunicação interna ocorrem."," Como o iFood é uma empresa que cresce muito rápido, nem sempre os processos estão 100% alinhados e por isso, alguns problemas de comunicação interna ocorrem.",NI,NI,2018-01-28
438558,"
iFood
",2017-05-03,5,Jundiai,SP,"
Ambiente ótimo
",Funcionário,Supervisor,Sim," Ambiente de trabalho excelente pessoal alegre que gosta de desafios e aprende todo dia. Festas comemorativas, empresa exemplar com pessoas jovens"," Crescimento da empresa se da de forma rápida, porém em alguns momentos desorganizado, o que é esperado de um empresa crescendo como vem crescendo, meta muito agressivas."," Crescimento da empresa se da de forma rápida, porém em alguns momentos desorganizado, o que é esperado de um empresa crescendo como vem crescendo, meta muito agressivas.",NI,NI,2018-01-28
438089,"
iFood
",2017-05-03,5,Jundiai,SP,"
Ifood é show!
",Funcionário,Funcionário,Sim," É uma empresa onde o trabalho em equipe é evidente, o astral é sensacional, ambiente de trabalho agradável, horários flexíveis, pessoas que tem orgulho de onde trabalha, brilho nos olhos a cada conquista! Quanto mais agressiva a meta mais motivados estamos! """"""""""""""""""""""""""""""""comes e bebes"""""""""""""""""""""""""""""""" oferecidos diariamente, um local agradável para descanso pós almoço ah e não posso esquecer das festas! Sempre sensacionais!"," Acredito que o único ponto a melhorar seria a comunicação interna, como o crescimento acontece de forma veloz, as vezes a comunicação não é passada na mesma rapidez."," Acredito que o único ponto a melhorar seria a comunicação interna, como o crescimento acontece de forma veloz, as vezes a comunicação não é passada na mesma rapidez.",NI,NI,2018-01-28
437110,"
iFood
",2018-01-28,5,Curitiba,PR,"
Excelente
",Funcionário,Executivo de Vendas Pleno,Sim," Otimo ambiente, motivador, pessoas muito amistosas...oportunidade de crescimento e ambiente descontraído", Não encontrei nenhum ainda, Não encontrei nenhum ainda,NI,NI,2018-01-28
431398,"
iFood
",2018-01-28,5,NI,NI,"
Trabalhe Feliz! :)
",Funcionário,Executivo de Vendas Externas,NI," Empresa extremamente aberta a novas ideias, clima descontraído, gestores parceiros que te dão espaço para executar tranquilamente seu trabalho, sem pressões abusivas. Produto extremamente atrativo para a venda com grande aceitação"," Empresa crescendo, está se estruturando, mas isso não dá pra ser considerado um ponto negativo. Estou extremamente feliz em fazer parte deste time!"," Empresa crescendo, está se estruturando, mas isso não dá pra ser considerado um ponto negativo. Estou extremamente feliz em fazer parte deste time!",NI,NI,2018-01-28
423740,"
iFood
",2018-01-28,5,Jundiai,SP,"
Excelente
",Funcionário,Financeiro,Sim," Muito legal, bem bacana, motivadora e uma excelente ideia para facilitar a vida de milhões de pessoas todos os dias no Brasil e em várias cidades brasileiras"," Não vejo pontos negativos, pelo contrátio, muito legal, bem bacana, motivadora e uma excelente ideia para facilitar a vida de milhões de pessoas todos os dias no Brasil e em várias cidades brasileiras"," Não vejo pontos negativos, pelo contrátio, muito legal, bem bacana, motivadora e uma excelente ideia para facilitar a vida de milhões de pessoas todos os dias no Brasil e em várias cidades brasileiras",NI,NI,2018-01-28
416016,"
iFood
",2018-01-28,3,NI,NI,"
Escute seu colaborador
",Funcionário,Comercial,NI," Uma empresa com astral legal,várias pessoas querendo conquistar o objetivo.Festas maravilhosas,vários produtos que auxiliam os parceiros,sabemos fazer delivery."," Falta comunicação entre os setores da empresa,infelizmente as promoções não são justas,prevalece os bons relacionamentos para não dizer puxa saco."," Falta comunicação entre os setores da empresa,infelizmente as promoções não são justas,prevalece os bons relacionamentos para não dizer puxa saco.",NI,NI,2018-01-28
415858,"
iFood
",2018-01-28,4,Sao Paulo,SP,"
Amo o que faço é acredito no produto.
",Funcionário,Analista Comercial,NI," Ótimo ambiente, profissionais capacitados e muito focados no crescimento da empresa como um todo. Empresa que ao mesmo tempo que cresce investe no crescimento dos funcionários.", Certas informações não são passadas com clareza. Não se sabe ao certo o que se passa em outros setores nem o rumo que o seu próprio setor irá tomar., Certas informações não são passadas com clareza. Não se sabe ao certo o que se passa em outros setores nem o rumo que o seu próprio setor irá tomar.,NI,NI,2018-01-28
415857,"
iFood
",2018-01-28,5,Jundiai,SP,"
A melhor empresa pra se trabalhar!
",Funcionário,Analista,Sim," Empresa jovem, desafiadora e que valoriza seus funcionários. É natural pra todos sentir orgulho de fazer parte dessa Empresa de sucesso e que cresce a cada dia. A infraestrutura é pensada para o funcionário, em que todos se sentem """"""""""""""""""""""""""""""""em casa"""""""""""""""""""""""""""""""" no ambiente de trabalho."," O crescimento da Empresa é extremamente rápido, e desta forma é difícil para os funcionários acompanharem esse rápido crescimento. Talvez se a comunicação fosse pró-ativa melhoraria o impacto disso."," O crescimento da Empresa é extremamente rápido, e desta forma é difícil para os funcionários acompanharem esse rápido crescimento. Talvez se a comunicação fosse pró-ativa melhoraria o impacto disso.",NI,NI,2018-01-28
412758,"
iFood
",2017-12-29,4,Jundiai,SP,"
É boa, mas decepciona em alguns aspectos
",Ex-funcionário,Inside Sales,NI," Empresa dinâmica e incentivadora. Oferece bons benefícios, salário animador e ambiente alegre e leve para trabalhar. Está sempre atualizando os funcionários sobre o crescimento da empresa e disponibilizando treinamento sobre o sistema."," Infelizmente existe uma parte contaminada da gestão. Parte essa que se importa mais com fofocas sobre funcionários, que o desempenho em si. Vale mais a pena o funcionário puxa saco."," Infelizmente existe uma parte contaminada da gestão. Parte essa que se importa mais com fofocas sobre funcionários, que o desempenho em si. Vale mais a pena o funcionário puxa saco.",NI,NI,2018-01-28
408337,"
iFood
",2017-12-29,5,Sao Paulo,SP,"
Gosto do meu trabalho porque acredito no produto que vendo e defendo!
",Funcionário,Especialista em Pós-Venda,Sim, Valoriza e respeita o trabalho e desenvolvimento dos funcionários. Sempre fornece novos desafios., Nem sempre sabemos de todos os fatos que ocorrem nos ostros setores da empresa., Nem sempre sabemos de todos os fatos que ocorrem nos ostros setores da empresa.,NI,NI,2018-01-28
408051,"
iFood
",2017-12-29,2,Sao Paulo,SP,"
O iFood já foi muito melhor pra se trabalhar... perdemos o brilho nos olhos
",Funcionário,Analista,NI," Ambiente descontraído, horário flexivel, empresa em crescimento. Nosso CEO (Felipe Fioravante) é uma inspiração para todos... um cara humilde e visionário."," Lugar muito remoto de São Paulo, sem opções para almoçar. Fora que é muito perigoso à noite. Salario muito ruim comparado com o mercado. Exploram a gente mesmo!!! Promoção? Isso não existe! Foi-se o tempo que o ifood promovia e reconhecia pessoas. Agora as oportunidades são só para pessoas """"""""""""""""""""""""""""""""do mercado"""""""""""""""""""""""""""""""". E o resto continua... com computador velho, salário ruim.... e ainda tendo que ensinar quem chega (que por sinal tem um apple ou computador novinho)."," Lugar muito remoto de São Paulo, sem opções para almoçar. Fora que é muito perigoso à noite. Salario muito ruim comparado com o mercado. Exploram a gente mesmo!!! Promoção? Isso não existe! Foi-se o tempo que o ifood promovia e reconhecia pessoas. Agora as oportunidades são só para pessoas """"""""""""""""""""""""""""""""do mercado"""""""""""""""""""""""""""""""". E o resto continua... com computador velho, salário ruim.... e ainda tendo que ensinar quem chega (que por sinal tem um apple ou computador novinho).",NI,NI,2018-01-28
4079532,"
iFood
",2017-12-29,5,Jundiai,SP,"
Essa empresa é sensacional S2
",Funcionário,Analista Pleno,NI," A visão de futuro, a forma como toda a empresa abraça a mesma causa. O ambiente de trabalho e a possibilidade de crescimento que todos tem."," É dificil dizer, de repente o crescimento muito rápido fez com que o mundo fosse abraçado de uma vez e alguns pontos se perderam, mas nda que interfira na genialidade da empresa."," É dificil dizer, de repente o crescimento muito rápido fez com que o mundo fosse abraçado de uma vez e alguns pontos se perderam, mas nda que interfira na genialidade da empresa.",NI,NI,2018-01-28
